race_id,lap33,racecourse,surface,distance_m,n_segments
202406050101,-4.5,中山,ダ,1200.0,6
202406050102,-3.1000000000000085,中山,ダ,1800.0,9
202406050103,2.5999999999999943,中山,芝,2000.0,10
202406050104,0.8999999999999986,中山,ダ,1800.0,9
202406050105,-0.4000000000000057,中山,芝,1200.0,6
202406050106,-2.4000000000000057,中山,ダ,1800.0,9
202406050107,-2.0,中山,ダ,1200.0,6
202406050109,1.1000000000000085,中山,芝,2000.0,10
202406050110,1.7999999999999972,中山,ダ,1800.0,9
202406050112,-1.6999999999999957,中山,芝,1200.0,6
202406050201,-3.1999999999999957,中山,ダ,1200.0,6
202406050202,0.0,中山,ダ,1800.0,9
202406050203,0.3999999999999915,中山,芝,1600.0,8
202406050204,-1.1000000000000014,中山,ダ,1200.0,6
202406050205,3.4000000000000057,中山,芝,2000.0,10
202406050206,-2.1999999999999957,中山,ダ,1200.0,6
202406050207,0.6000000000000014,中山,ダ,1800.0,9
202406050208,-7.105427357601002e-15,中山,芝,2500.0,13
202406050209,-1.2999999999999972,中山,芝,1200.0,6
202406050210,-1.1000000000000014,中山,ダ,1800.0,9
202406050211,0.20000000000000284,中山,芝,1200.0,6
202406050212,-2.5999999999999943,中山,ダ,1200.0,6
202406050301,-4.199999999999996,中山,ダ,1200.0,6
202406050302,-0.5999999999999943,中山,ダ,1800.0,9
202406050303,0.7999999999999972,中山,芝,2000.0,10
202406050304,-1.8000000000000043,中山,ダ,1800.0,9
202406050305,2.299999999999997,中山,芝,1600.0,8
202406050306,-2.0,中山,ダ,1800.0,9
202406050307,1.6000000000000014,中山,芝,1800.0,9
202406050308,-0.09999999999999432,中山,ダ,1800.0,9
202406050309,-1.8999999999999986,中山,芝,1200.0,6
202406050310,-3.200000000000003,中山,ダ,1200.0,6
202406050311,2.1000000000000014,中山,芝,1800.0,9
202406050312,-1.0,中山,ダ,1800.0,9
202406050401,-4.8999999999999915,中山,ダ,1200.0,6
202406050402,-1.3999999999999986,中山,芝,1200.0,6
202406050403,1.500000000000007,中山,芝,1800.0,9
202406050405,0.7000000000000028,中山,芝,1800.0,9
202406050406,-3.1999999999999886,中山,ダ,1800.0,9
202406050407,-1.1000000000000014,中山,ダ,1800.0,9
202406050408,-1.2999999999999972,中山,ダ,2500.0,13
202406050409,-0.6000000000000014,中山,芝,2000.0,10
202406050410,-1.9000000000000057,中山,ダ,1800.0,9
202406050411,-5.100000000000001,中山,ダ,1200.0,6
202406050412,-1.6999999999999957,中山,芝,1600.0,8
202406050501,-4.5,中山,ダ,1200.0,6
202406050502,-1.6999999999999957,中山,ダ,1800.0,9
202406050503,-4.900000000000006,中山,ダ,1200.0,6
202406050504,-2.1000000000000014,中山,ダ,1800.0,9
202406050505,1.7000000000000028,中山,芝,2000.0,10
202406050506,-0.7999999999999972,中山,ダ,1800.0,9
202406050507,1.4000000000000057,中山,芝,1800.0,9
202406050508,-1.4000000000000057,中山,ダ,1800.0,9
202406050509,-1.0,中山,芝,1600.0,8
202406050510,-3.8999999999999915,中山,芝,1800.0,9
202406050511,-0.5000000000000071,中山,芝,1600.0,8
202406050512,-3.799999999999997,中山,ダ,1200.0,6
202406050601,-3.200000000000003,中山,ダ,1200.0,6
202406050602,0.5999999999999943,中山,ダ,1800.0,9
202406050603,0.29999999999999716,中山,芝,1600.0,8
202406050605,1.7999999999999972,中山,芝,1600.0,8
202406050606,-3.5,中山,ダ,1200.0,6
202406050607,0.3999999999999986,中山,芝,2000.0,10
202406050608,-3.5,中山,ダ,1200.0,6
202406050609,-1.0,中山,ダ,2400.0,12
202406050610,-1.6000000000000014,中山,ダ,1800.0,9
202406050611,-0.3999999999999986,中山,芝,1800.0,9
202406050612,-0.09999999999999432,中山,芝,1600.0,8
202406050701,-3.8000000000000114,中山,ダ,1200.0,6
202406050702,0.7000000000000028,中山,ダ,1800.0,9
202406050703,-1.1000000000000014,中山,芝,1600.0,8
202406050704,2.200000000000003,中山,ダ,1800.0,9
202406050705,4.899999999999999,中山,芝,1800.0,9
202406050706,-0.3999999999999986,中山,ダ,1800.0,9
202406050707,-2.1000000000000014,中山,ダ,1200.0,6
202406050708,-3.299999999999997,中山,ダ,1200.0,6
202406050709,1.7000000000000028,中山,芝,2200.0,11
202406050711,0.6999999999999957,中山,芝,2500.0,13
202406050712,-1.0,中山,芝,1200.0,6
202406050801,-4.100000000000001,中山,ダ,1200.0,6
202406050802,-2.5999999999999943,中山,ダ,1800.0,9
202406050803,-2.799999999999997,中山,芝,1200.0,6
202406050804,0.20000000000000284,中山,芝,2000.0,10
202406050805,-2.8000000000000043,中山,ダ,1200.0,6
202406050806,1.2999999999999972,中山,芝,1600.0,8
202406050807,-2.0,中山,ダ,1800.0,9
202406050808,-4.399999999999999,中山,ダ,1200.0,6
202406050809,-2.0,中山,芝,2500.0,13
202406050810,-1.3000000000000043,中山,芝,1600.0,8
202406050811,-0.5,中山,芝,2500.0,13
202406050812,-4.200000000000003,中山,ダ,1200.0,6
202406050901,-4.900000000000006,中山,ダ,1200.0,6
202406050902,-1.2000000000000028,中山,ダ,1800.0,9
202406050903,-1.7000000000000028,中山,芝,1600.0,8
202406050904,-0.6000000000000014,中山,芝,1800.0,9
202406050905,2.700000000000003,中山,芝,2000.0,10
202406050906,-4.100000000000001,中山,ダ,1200.0,6
202406050907,0.5,中山,芝,1800.0,9
202406050908,-3.0999999999999943,中山,ダ,1200.0,6
202406050909,-2.3999999999999986,中山,ダ,1200.0,6
202406050910,0.8000000000000043,中山,ダ,1800.0,9
202406050911,0.7999999999999972,中山,芝,2000.0,10
202406050912,-1.1000000000000014,中山,芝,1600.0,8
202407020501,-0.20000000000000284,中京,芝,1600.0,8
202407020502,-1.7999999999999972,中京,ダ,1400.0,7
202407020503,-2.3999999999999986,中京,ダ,1200.0,6
202407020505,1.7000000000000028,中京,芝,1600.0,8
202407020506,-1.5999999999999943,中京,ダ,1800.0,9
202407020507,0.30000000000000426,中京,芝,2000.0,10
202407020508,1.8999999999999915,中京,ダ,1800.0,9
202407020509,3.200000000000003,中京,芝,2200.0,11
202407020510,-2.299999999999997,中京,ダ,1200.0,6
202407020511,-1.6000000000000014,中京,ダ,1900.0,10
202407020512,-1.2999999999999972,中京,芝,1400.0,7
202407020601,-2.1000000000000014,中京,芝,1400.0,7
202407020602,-1.6000000000000014,中京,ダ,1800.0,9
202407020603,0.6000000000000014,中京,芝,2200.0,11
202407020604,-0.5999999999999943,中京,芝,1400.0,7
202407020605,2.6000000000000085,中京,芝,2000.0,10
202407020606,-3.6000000000000014,中京,ダ,1400.0,7
202407020607,-1.2000000000000028,中京,ダ,1900.0,10
202407020608,0.6999999999999957,中京,芝,1600.0,8
202407020609,1.1999999999999957,中京,ダ,1800.0,9
202407020610,1.9000000000000057,中京,芝,2000.0,10
202407020611,-1.6999999999999957,中京,ダ,1800.0,9
202407020612,-2.6000000000000014,中京,ダ,1200.0,6
202407020701,0.0,中京,ダ,1800.0,9
202407020702,-1.0,中京,芝,1400.0,7
202407020703,-2.1999999999999957,中京,ダ,1200.0,6
202407020704,-3.0,中京,芝,1400.0,7
202407020705,5.0,中京,芝,2000.0,10
202407020706,-2.5,中京,ダ,1400.0,7
202407020707,1.1000000000000014,中京,芝,1600.0,8
202407020708,4.100000000000001,中京,ダ,1800.0,9
202407020709,1.6999999999999957,中京,芝,2000.0,10
202407020710,-2.6999999999999957,中京,ダ,1400.0,7
202407020711,-1.999999999999993,中京,芝,1200.0,6
202407020712,-3.200000000000003,中京,ダ,1400.0,7
202407020802,0.30000000000000426,中京,ダ,1800.0,9
202407020803,-0.7000000000000028,中京,芝,2000.0,10
202407020804,-2.3999999999999986,中京,ダ,1400.0,7
202407020805,-0.30000000000000426,中京,芝,1400.0,7
202407020806,-0.5999999999999943,中京,芝,2000.0,10
202407020807,0.30000000000001137,中京,ダ,1800.0,9
202407020808,-0.5999999999999943,中京,芝,1400.0,7
202407020809,0.8999999999999986,中京,芝,1600.0,8
202407020810,-2.0999999999999943,中京,ダ,1400.0,7
202407020811,0.0,中京,芝,1200.0,6
202407020812,-1.2999999999999972,中京,ダ,1200.0,6
202407030101,-2.799999999999997,中京,ダ,1400.0,7
202407030102,-0.5000000000000071,中京,ダ,1800.0,9
202407030103,2.6000000000000014,中京,芝,2000.0,10
202407030104,2.5999999999999943,中京,ダ,1800.0,9
202407030105,3.3999999999999915,中京,芝,1600.0,8
202407030106,-0.7000000000000028,中京,ダ,1200.0,6
202407030107,0.7999999999999972,中京,ダ,1800.0,9
202407030108,-0.7000000000000028,中京,芝,1200.0,6
202407030109,1.0,中京,芝,2000.0,10
202407030110,1.8999999999999986,中京,芝,2200.0,11
202407030111,-0.5999999999999943,中京,ダ,1400.0,7
202407030112,-2.500000000000007,中京,ダ,1200.0,6
202407030202,-3.3999999999999986,中京,ダ,1200.0,6
202407030203,-0.6000000000000014,中京,芝,1600.0,8
202407030204,0.8999999999999915,中京,芝,1200.0,6
202407030205,4.399999999999999,中京,芝,2000.0,10
202407030206,1.0999999999999943,中京,ダ,1800.0,9
202407030207,0.3999999999999986,中京,ダ,1900.0,10
202407030208,-0.29999999999999716,中京,芝,2000.0,10
202407030209,0.6000000000000085,中京,ダ,1800.0,9
202407030210,-2.5,中京,ダ,1200.0,6
202407030211,-0.5000000000000071,中京,芝,1200.0,6
202407030212,-3.4000000000000057,中京,ダ,1400.0,7
202407030301,-2.0999999999999943,中京,ダ,1400.0,7
202407030302,1.8999999999999986,中京,ダ,1800.0,9
202407030303,0.29999999999999716,中京,芝,1600.0,8
202407030304,0.30000000000000426,中京,ダ,1900.0,10
202407030305,0.5,中京,芝,1400.0,7
202407030306,-1.2000000000000028,中京,芝,1600.0,8
202407030307,-2.5999999999999943,中京,ダ,1200.0,6
202407030309,-1.8999999999999986,中京,芝,1400.0,7
202407030310,0.5999999999999943,中京,ダ,1800.0,9
202407030311,1.0999999999999943,中京,芝,2000.0,10
202407030312,-3.1999999999999957,中京,ダ,1400.0,7
202407030402,-1.7000000000000028,中京,ダ,1200.0,6
202407030403,-1.1000000000000014,中京,芝,1200.0,6
202407030404,-2.6000000000000014,中京,ダ,1800.0,9
202407030405,-0.4000000000000057,中京,芝,2000.0,10
202407030406,1.1000000000000014,中京,ダ,1800.0,9
202407030407,-1.6000000000000085,中京,ダ,1200.0,6
202407030408,-0.5,中京,ダ,1800.0,9
202407030409,0.4999999999999929,中京,芝,2200.0,11
202407030410,-0.3999999999999986,中京,芝,1600.0,8
202407030411,0.3999999999999986,中京,芝,2000.0,10
202407030412,-4.100000000000001,中京,ダ,1400.0,7
202407030501,-1.3999999999999986,中京,ダ,1400.0,7
202407030502,-0.7000000000000028,中京,ダ,1800.0,9
202407030503,1.0,中京,芝,2000.0,10
202407030504,-1.8999999999999986,中京,ダ,1400.0,7
202407030505,3.299999999999997,中京,芝,1600.0,8
202407030506,-2.8999999999999915,中京,ダ,1400.0,7
202407030507,0.8000000000000043,中京,ダ,1800.0,9
202407030508,-0.3999999999999986,中京,芝,1400.0,7
202407030509,1.1000000000000014,中京,芝,2200.0,11
202407030510,0.30000000000000426,中京,芝,1400.0,7
202407030511,0.0,中京,ダ,1800.0,9
202407030512,-2.299999999999997,中京,ダ,1200.0,6
202407030601,-3.6999999999999957,中京,ダ,1400.0,7
202407030602,1.5999999999999943,中京,芝,2000.0,10
202407030603,-3.5999999999999943,中京,ダ,1400.0,7
202407030604,-2.8000000000000043,中京,ダ,1200.0,6
202407030605,2.799999999999997,中京,芝,1600.0,8
202407030606,1.1000000000000014,中京,ダ,1900.0,10
202407030607,3.200000000000003,中京,芝,2000.0,10
202407030608,4.399999999999999,中京,芝,2000.0,10
202407030609,-2.499999999999993,中京,ダ,1200.0,6
202407030610,0.0,中京,芝,1200.0,6
202407030611,-2.6000000000000014,中京,ダ,1400.0,7
202407030612,-1.2999999999999972,中京,ダ,1800.0,9
202407030702,-1.0,中京,ダ,1800.0,9
202407030703,-3.700000000000003,中京,芝,1400.0,7
202407030704,1.3999999999999986,中京,ダ,1400.0,7
202407030705,3.3999999999999915,中京,芝,2000.0,10
202407030706,-0.6999999999999957,中京,ダ,1800.0,9
202407030707,-2.0,中京,ダ,1400.0,7
202407030708,-0.10000000000000142,中京,ダ,1800.0,9
202407030709,1.0,中京,芝,2000.0,10
202407030710,1.2999999999999972,中京,芝,1200.0,6
202407030711,-0.20000000000000284,中京,芝,2200.0,11
202407030712,-0.8999999999999986,中京,ダ,1200.0,6
202407030801,-2.6999999999999957,中京,ダ,1200.0,6
202407030802,0.0,中京,ダ,1800.0,9
202407030803,0.7999999999999972,中京,芝,1600.0,8
202407030804,-1.0999999999999943,中京,ダ,1800.0,9
202407030805,2.5,中京,芝,2000.0,10
202407030806,-0.5999999999999943,中京,ダ,1800.0,9
202407030807,0.6999999999999957,中京,芝,2200.0,11
202407030808,0.5999999999999943,中京,芝,1600.0,8
202407030809,-1.2999999999999972,中京,ダ,1400.0,7
202407030810,0.8000000000000043,中京,芝,2000.0,10
202407030811,0.6000000000000014,中京,ダ,1900.0,10
202407030812,-2.6000000000000014,中京,ダ,1400.0,7
202407030901,-0.10000000000000142,中京,ダ,1800.0,9
202407030902,4.599999999999994,中京,芝,2000.0,10
202407030903,-2.0,中京,ダ,1400.0,7
202407030904,-0.5000000000000071,中京,ダ,1900.0,10
202407030905,0.5999999999999943,中京,芝,1400.0,7
202407030906,-3.8999999999999986,中京,ダ,1400.0,7
202407030907,-0.29999999999999716,中京,芝,1600.0,8
202407030908,0.10000000000000142,中京,ダ,1900.0,10
202407030909,1.5,中京,芝,2000.0,10
202407030910,0.8999999999999986,中京,ダ,1800.0,9
202407030911,-2.700000000000003,中京,芝,1600.0,8
202407030912,-1.8999999999999986,中京,ダ,1400.0,7
202407040101,-4.0,中京,ダ,1400.0,7
202407040102,-3.1000000000000014,中京,ダ,1200.0,6
202407040103,0.6000000000000014,中京,ダ,1800.0,9
202407040104,-0.5000000000000071,中京,芝,1200.0,6
202407040105,2.1000000000000085,中京,ダ,1800.0,9
202407040106,-2.6000000000000014,中京,ダ,1400.0,7
202407040107,1.1000000000000014,中京,ダ,1800.0,9
202407040108,-1.6999999999999957,中京,芝,1600.0,8
202407040109,0.10000000000000142,中京,ダ,1800.0,9
202407040110,-0.8999999999999986,中京,芝,1600.0,8
202407040111,0.0,中京,芝,1400.0,7
202407040112,2.5,中京,芝,2000.0,10
202407040201,1.6999999999999957,中京,ダ,1800.0,9
202407040202,-1.6999999999999957,中京,ダ,1400.0,7
202407040203,0.19999999999998863,中京,ダ,1900.0,10
202407040204,2.0,中京,芝,1600.0,8
202407040205,4.600000000000001,中京,芝,2000.0,10
202407040206,-0.6000000000000014,中京,ダ,1200.0,6
202407040207,-0.8999999999999915,中京,ダ,1800.0,9
202407040208,-0.29999999999999716,中京,芝,1400.0,7
202407040209,1.7000000000000028,中京,芝,1600.0,8
202407040210,-1.9000000000000057,中京,ダ,1200.0,6
202407040211,0.29999999999999716,中京,ダ,1800.0,9
202407040212,1.1999999999999957,中京,芝,2200.0,11
202407040301,1.0,中京,ダ,1800.0,9
202407040302,-1.9000000000000057,中京,ダ,1400.0,7
202407040303,2.6000000000000014,中京,ダ,1800.0,9
202407040304,1.7000000000000028,中京,芝,2000.0,10
202407040305,-1.9000000000000057,中京,ダ,1400.0,7
202407040306,-1.2999999999999972,中京,ダ,1900.0,10
202407040307,1.2000000000000028,中京,芝,2200.0,11
202407040308,-1.2999999999999972,中京,ダ,1200.0,6
202407040309,-2.200000000000003,中京,芝,1400.0,7
202407040310,0.9999999999999929,中京,ダ,1800.0,9
202407040311,-7.105427357601002e-15,中京,芝,2000.0,10
202407040312,1.7999999999999972,中京,芝,1200.0,6
202407040401,-1.7999999999999972,中京,ダ,1200.0,6
202407040402,-1.3000000000000043,中京,ダ,1800.0,9
202407040403,-3.6999999999999957,中京,ダ,1200.0,6
202407040404,-1.6000000000000014,中京,芝,1400.0,7
202407040405,4.700000000000003,中京,芝,2000.0,10
202407040406,0.19999999999999574,中京,ダ,1800.0,9
202407040407,2.3000000000000043,中京,芝,2000.0,10
202407040408,-4.499999999999993,中京,ダ,1400.0,7
202407040409,-0.5,中京,ダ,1800.0,9
202407040410,0.19999999999999574,中京,芝,2000.0,10
202407040411,-0.6000000000000014,中京,芝,1200.0,6
202407040412,-0.5999999999999943,中京,芝,1600.0,8
202407040501,-3.299999999999997,中京,ダ,1400.0,7
202407040502,-0.8999999999999986,中京,ダ,1800.0,9
202407040503,-1.2000000000000028,中京,ダ,1200.0,6
202407040504,-1.6999999999999957,中京,芝,1400.0,7
202407040505,2.1000000000000014,中京,芝,2000.0,10
202407040506,-4.299999999999997,中京,ダ,1400.0,7
202407040507,-1.0999999999999943,中京,ダ,1800.0,9
202407040508,0.5,中京,芝,2000.0,10
202407040509,1.1000000000000014,中京,芝,1200.0,6
202407040510,-5.200000000000003,中京,ダ,1400.0,7
202407040511,-1.2000000000000028,中京,ダ,1800.0,9
202407040512,-2.1000000000000014,中京,芝,1400.0,7
202407040601,0.8000000000000043,中京,ダ,1800.0,9
202407040602,-2.299999999999997,中京,ダ,1200.0,6
202407040603,-0.5,中京,ダ,1800.0,9
202407040604,-0.4999999999999929,中京,芝,1600.0,8
202407040605,-0.7999999999999972,中京,芝,1400.0,7
202407040606,0.5999999999999943,中京,ダ,1900.0,10
202407040607,-4.5,中京,ダ,1400.0,7
202407040608,-1.9000000000000057,中京,芝,1600.0,8
202407040609,-0.3999999999999986,中京,ダ,1400.0,7
202407040610,0.0,中京,芝,2200.0,11
202407040611,-2.6999999999999957,中京,ダ,1400.0,7
202407040612,-0.8000000000000043,中京,芝,1200.0,6
202408050101,-2.0,京都,ダ,1200.0,6
202408050102,0.5,京都,ダ,1800.0,9
202408050103,1.3999999999999986,京都,芝,1800.0,9
202408050104,-2.0,京都,ダ,1400.0,7
202408050105,1.29999999999999,京都,芝,1600.0,8
202408050106,-2.0,京都,ダ,1400.0,7
202408050107,-0.5,京都,ダ,1800.0,9
202408050108,1.3999999999999986,京都,芝,2400.0,12
202408050109,0.8000000000000043,京都,芝,1400.0,7
202408050110,-3.3999999999999986,京都,ダ,1200.0,6
202408050111,-0.7999999999999972,京都,芝,1200.0,6
202408050112,0.10000000000000853,京都,ダ,1800.0,9
202408050201,-2.3999999999999986,京都,ダ,1400.0,7
202408050202,-1.499999999999993,京都,芝,1400.0,7
202408050203,3.700000000000003,京都,ダ,1800.0,9
202408050204,-1.1000000000000014,京都,芝,1400.0,7
202408050205,1.2999999999999972,京都,芝,1800.0,9
202408050206,0.7000000000000028,京都,ダ,1800.0,9
202408050207,1.9000000000000057,京都,芝,1800.0,9
202408050208,-1.5,京都,ダ,1400.0,7
202408050209,-1.3999999999999915,京都,芝,1400.0,7
202408050210,-1.8999999999999915,京都,ダ,1200.0,6
202408050211,2.0,京都,芝,2400.0,12
202408050212,-2.0,京都,ダ,1200.0,6
202408050301,-1.1999999999999957,京都,ダ,1200.0,6
202408050302,7.105427357601002e-15,京都,ダ,1800.0,9
202408050303,0.0,京都,芝,1600.0,8
202408050304,-0.8999999999999986,京都,ダ,1800.0,9
202408050305,2.299999999999997,京都,芝,2000.0,10
202408050306,0.29999999999999716,京都,ダ,1800.0,9
202408050307,-2.700000000000003,京都,ダ,1400.0,7
202408050308,4.399999999999999,京都,芝,1800.0,9
202408050309,1.1999999999999957,京都,ダ,1800.0,9
202408050310,0.10000000000000142,京都,芝,1800.0,9
202408050311,0.0,京都,ダ,1800.0,9
202408050312,-1.1000000000000014,京都,芝,1200.0,6
202408050401,-2.799999999999997,京都,ダ,1400.0,7
202408050402,0.3999999999999986,京都,ダ,1800.0,9
202408050403,1.6999999999999957,京都,芝,2000.0,10
202408050404,0.0,京都,芝,1200.0,6
202408050405,2.299999999999997,京都,芝,1800.0,9
202408050406,0.5,京都,ダ,1800.0,9
202408050407,1.0,京都,芝,1800.0,9
202408050408,-1.7999999999999972,京都,芝,1400.0,7
202408050409,-3.9000000000000057,京都,ダ,1200.0,6
202408050410,1.6000000000000014,京都,ダ,1800.0,9
202408050411,-2.1000000000000014,京都,芝,2000.0,10
202408050412,-2.799999999999997,京都,ダ,1400.0,7
202408050501,-1.8000000000000043,京都,ダ,1400.0,7
202408050502,1.000000000000007,京都,芝,1600.0,8
202408050503,3.5999999999999943,京都,芝,1800.0,9
202408050504,-0.4000000000000057,京都,ダ,1800.0,9
202408050505,-1.9000000000000057,京都,芝,1400.0,7
202408050506,3.6999999999999957,京都,芝,2400.0,12
202408050507,-1.8999999999999986,京都,ダ,1800.0,9
202408050508,-2.6999999999999957,京都,ダ,1400.0,7
202408050509,-1.1000000000000014,京都,ダ,1900.0,10
202408050510,0.6000000000000014,京都,芝,1600.0,8
